,function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsinposition,yearsinprofession,age,cred1,cred2,highestdegree,inst1,inst2,inst3,inst4,inst5,instbudget,city,state,zip,country,category,instsize,insttype,median,mean,pop,b19013_001,no_male_hs_p,no_female_hs_p,at_least_hs_male_p,at_least_hs_female_p,at_least_bach_male_p,at_least_bach_female_p,male_unemployment,female_unemployment,snap,renter,median_rent,foreign_born,value_for_owner-occupied_housing_units:__total:_,"value_for_owner-occupied_housing_units:__less_than_$10,000_","value_for_owner-occupied_housing_units:__$10,000_to_$14,999_","value_for_owner-occupied_housing_units:__$15,000_to_$19,999_","value_for_owner-occupied_housing_units:__$20,000_to_$24,999_","value_for_owner-occupied_housing_units:__$25,000_to_$29,999_","value_for_owner-occupied_housing_units:__$30,000_to_$34,999_","value_for_owner-occupied_housing_units:__$35,000_to_$39,999_","value_for_owner-occupied_housing_units:__$40,000_to_$49,999_","value_for_owner-occupied_housing_units:__$50,000_to_$59,999_","value_for_owner-occupied_housing_units:__$60,000_to_$69,999_","value_for_owner-occupied_housing_units:__$70,000_to_$79,999_","value_for_owner-occupied_housing_units:__$80,000_to_$89,999_","value_for_owner-occupied_housing_units:__$90,000_to_$99,999_","value_for_owner-occupied_housing_units:__$100,000_to_$124,999_","value_for_owner-occupied_housing_units:__$125,000_to_$149,999_","value_for_owner-occupied_housing_units:__$150,000_to_$174,999_","value_for_owner-occupied_housing_units:__$175,000_to_$199,999_","value_for_owner-occupied_housing_units:__$200,000_to_$249,999_","value_for_owner-occupied_housing_units:__$250,000_to_$299,999_","value_for_owner-occupied_housing_units:__$300,000_to_$399,999_","value_for_owner-occupied_housing_units:__$400,000_to_$499,999_","value_for_owner-occupied_housing_units:__$500,000_to_$749,999_","value_for_owner-occupied_housing_units:__$750,000_to_$999,999_","value_for_owner-occupied_housing_units:__$1,000,000_or_more_",sex_by_age:__male:_,sex_by_age:__male:_under_5_years_,sex_by_age:__male:_5_to_9_years_,sex_by_age:__male:_10_to_14_years_,sex_by_age:__male:_15_to_17_years_,sex_by_age:__male:_18_and_19_years_,sex_by_age:__male:_20_years_,sex_by_age:__male:_21_years_,sex_by_age:__male:_22_to_24_years_,sex_by_age:__male:_25_to_29_years_,sex_by_age:__male:_30_to_34_years_,sex_by_age:__male:_35_to_39_years_,sex_by_age:__male:_40_to_44_years_,sex_by_age:__male:_45_to_49_years_,sex_by_age:__male:_50_to_54_years_,sex_by_age:__male:_55_to_59_years_,sex_by_age:__male:_60_and_61_years_,sex_by_age:__male:_62_to_64_years_,sex_by_age:__male:_65_and_66_years_,sex_by_age:__male:_67_to_69_years_,sex_by_age:__male:_70_to_74_years_,sex_by_age:__male:_75_to_79_years_,sex_by_age:__male:_80_to_84_years_,sex_by_age:__male:_85_years_and_over_,sex_by_age:__female:_,sex_by_age:__female:_under_5_years_,sex_by_age:__female:_5_to_9_years_,sex_by_age:__female:_10_to_14_years_,sex_by_age:__female:_15_to_17_years_,sex_by_age:__female:_18_and_19_years_,sex_by_age:__female:_20_years_,sex_by_age:__female:_21_years_,sex_by_age:__female:_22_to_24_years_,sex_by_age:__female:_25_to_29_years_,sex_by_age:__female:_30_to_34_years_,sex_by_age:__female:_35_to_39_years_,sex_by_age:__female:_40_to_44_years_,sex_by_age:__female:_45_to_49_years_,sex_by_age:__female:_50_to_54_years_,sex_by_age:__female:_55_to_59_years_,sex_by_age:__female:_60_and_61_years_,sex_by_age:__female:_62_to_64_years_,sex_by_age:__female:_65_and_66_years_,sex_by_age:__female:_67_to_69_years_,sex_by_age:__female:_70_to_74_years_,sex_by_age:__female:_75_to_79_years_,sex_by_age:__female:_80_to_84_years_,sex_by_age:__female:_85_years_and_over_,commute_over_60,full_time,part_time,high_rent_burden,extreme_rent_burden
851,position22,3,1,2,18,0,81730.0,Woman,False,Caucasian,10.0,10.0,41.0,False,False,Bachelor's Degree,25,16,5,400,39,6493443.0,Oxford,OH,45056,United States,one,17683.0,Public Institution,"31,421","46,513","22,213",37617.0,8.697386794,4.596369255,91.30261321,95.40363075,49.07241173,44.399382,5.25788683,4.80688657,7.006684823,50.656103,735.0,4.8425710969999995,3986.0,98.0,0.0,21.0,0.0,8.0,0.0,0.0,22.0,37.0,8.0,50.0,20.0,72.0,398.0,424.0,357.0,471.0,783.0,468.0,493.0,119.0,72.0,20.0,45.0,13361.0,433.0,593.0,305.0,279.0,2973.0,1345.0,1458.0,962.0,920.0,297.0,342.0,463.0,533.0,495.0,621.0,163.0,191.0,124.0,279.0,193.0,111.0,167.0,114.0,14207.0,401.0,302.0,377.0,188.0,3180.0,1898.0,1573.0,1110.0,504.0,320.0,464.0,448.0,449.0,759.0,499.0,383.0,143.0,222.0,136.0,301.0,201.0,193.0,156.0,3.605195723,45.63915647,54.36084353,66.00684262,47.21407625
836,position11,0,0,0,4,0,49765.0,Man,False,Caucasian,7.0,13.0,34.0,False,False,Bachelor's Degree,25,16,5,400,39,6493443.0,Oxford,OH,45056,United States,one,17683.0,Public Institution,"31,421","46,513","22,213",37617.0,8.697386794,4.596369255,91.30261321,95.40363075,49.07241173,44.399382,5.25788683,4.80688657,7.006684823,50.656103,735.0,4.8425710969999995,3986.0,98.0,0.0,21.0,0.0,8.0,0.0,0.0,22.0,37.0,8.0,50.0,20.0,72.0,398.0,424.0,357.0,471.0,783.0,468.0,493.0,119.0,72.0,20.0,45.0,13361.0,433.0,593.0,305.0,279.0,2973.0,1345.0,1458.0,962.0,920.0,297.0,342.0,463.0,533.0,495.0,621.0,163.0,191.0,124.0,279.0,193.0,111.0,167.0,114.0,14207.0,401.0,302.0,377.0,188.0,3180.0,1898.0,1573.0,1110.0,504.0,320.0,464.0,448.0,449.0,759.0,499.0,383.0,143.0,222.0,136.0,301.0,201.0,193.0,156.0,3.605195723,45.63915647,54.36084353,66.00684262,47.21407625
853,position1,24,16,5,400,39,98130.0,Man,False,Caucasian,5.0,20.0,54.0,False,False,Master's Degree,25,16,5,400,39,6493443.0,Oxford,OH,45056,United States,one,17683.0,Public Institution,"31,421","46,513","22,213",37617.0,8.697386794,4.596369255,91.30261321,95.40363075,49.07241173,44.399382,5.25788683,4.80688657,7.006684823,50.656103,735.0,4.8425710969999995,3986.0,98.0,0.0,21.0,0.0,8.0,0.0,0.0,22.0,37.0,8.0,50.0,20.0,72.0,398.0,424.0,357.0,471.0,783.0,468.0,493.0,119.0,72.0,20.0,45.0,13361.0,433.0,593.0,305.0,279.0,2973.0,1345.0,1458.0,962.0,920.0,297.0,342.0,463.0,533.0,495.0,621.0,163.0,191.0,124.0,279.0,193.0,111.0,167.0,114.0,14207.0,401.0,302.0,377.0,188.0,3180.0,1898.0,1573.0,1110.0,504.0,320.0,464.0,448.0,449.0,759.0,499.0,383.0,143.0,222.0,136.0,301.0,201.0,193.0,156.0,3.605195723,45.63915647,54.36084353,66.00684262,47.21407625
852,position20,1,0,0,16,3,36000.0,Woman,False,Caucasian,2.0,2.0,28.0,False,False,Bachelor's Degree,25,16,5,400,39,6493443.0,Oxford,OH,45056,United States,one,17683.0,Public Institution,"31,421","46,513","22,213",37617.0,8.697386794,4.596369255,91.30261321,95.40363075,49.07241173,44.399382,5.25788683,4.80688657,7.006684823,50.656103,735.0,4.8425710969999995,3986.0,98.0,0.0,21.0,0.0,8.0,0.0,0.0,22.0,37.0,8.0,50.0,20.0,72.0,398.0,424.0,357.0,471.0,783.0,468.0,493.0,119.0,72.0,20.0,45.0,13361.0,433.0,593.0,305.0,279.0,2973.0,1345.0,1458.0,962.0,920.0,297.0,342.0,463.0,533.0,495.0,621.0,163.0,191.0,124.0,279.0,193.0,111.0,167.0,114.0,14207.0,401.0,302.0,377.0,188.0,3180.0,1898.0,1573.0,1110.0,504.0,320.0,464.0,448.0,449.0,759.0,499.0,383.0,143.0,222.0,136.0,301.0,201.0,193.0,156.0,3.605195723,45.63915647,54.36084353,66.00684262,47.21407625
843,position4,0,0,0,32,0,32818.0,Woman,False,Caucasian,10.0,10.0,33.0,False,False,Master's Degree,25,16,5,400,39,6493443.0,Oxford,OH,45056,United States,one,17683.0,Public Institution,"31,421","46,513","22,213",37617.0,8.697386794,4.596369255,91.30261321,95.40363075,49.07241173,44.399382,5.25788683,4.80688657,7.006684823,50.656103,735.0,4.8425710969999995,3986.0,98.0,0.0,21.0,0.0,8.0,0.0,0.0,22.0,37.0,8.0,50.0,20.0,72.0,398.0,424.0,357.0,471.0,783.0,468.0,493.0,119.0,72.0,20.0,45.0,13361.0,433.0,593.0,305.0,279.0,2973.0,1345.0,1458.0,962.0,920.0,297.0,342.0,463.0,533.0,495.0,621.0,163.0,191.0,124.0,279.0,193.0,111.0,167.0,114.0,14207.0,401.0,302.0,377.0,188.0,3180.0,1898.0,1573.0,1110.0,504.0,320.0,464.0,448.0,449.0,759.0,499.0,383.0,143.0,222.0,136.0,301.0,201.0,193.0,156.0,3.605195723,45.63915647,54.36084353,66.00684262,47.21407625
842,position22,0,0,2,18,0,40192.0,Woman,False,Caucasian,7.0,10.0,44.0,False,False,Master's Degree,25,16,5,400,39,6493443.0,Oxford,OH,45056,United States,one,17683.0,Public Institution,"31,421","46,513","22,213",37617.0,8.697386794,4.596369255,91.30261321,95.40363075,49.07241173,44.399382,5.25788683,4.80688657,7.006684823,50.656103,735.0,4.8425710969999995,3986.0,98.0,0.0,21.0,0.0,8.0,0.0,0.0,22.0,37.0,8.0,50.0,20.0,72.0,398.0,424.0,357.0,471.0,783.0,468.0,493.0,119.0,72.0,20.0,45.0,13361.0,433.0,593.0,305.0,279.0,2973.0,1345.0,1458.0,962.0,920.0,297.0,342.0,463.0,533.0,495.0,621.0,163.0,191.0,124.0,279.0,193.0,111.0,167.0,114.0,14207.0,401.0,302.0,377.0,188.0,3180.0,1898.0,1573.0,1110.0,504.0,320.0,464.0,448.0,449.0,759.0,499.0,383.0,143.0,222.0,136.0,301.0,201.0,193.0,156.0,3.605195723,45.63915647,54.36084353,66.00684262,47.21407625
841,position17,1,1,1,75,0,40538.0,Woman,False,Caucasian,7.0,10.0,32.0,False,False,Master's Degree,25,16,5,400,39,6493443.0,Oxford,OH,45056,United States,one,17683.0,Public Institution,"31,421","46,513","22,213",37617.0,8.697386794,4.596369255,91.30261321,95.40363075,49.07241173,44.399382,5.25788683,4.80688657,7.006684823,50.656103,735.0,4.8425710969999995,3986.0,98.0,0.0,21.0,0.0,8.0,0.0,0.0,22.0,37.0,8.0,50.0,20.0,72.0,398.0,424.0,357.0,471.0,783.0,468.0,493.0,119.0,72.0,20.0,45.0,13361.0,433.0,593.0,305.0,279.0,2973.0,1345.0,1458.0,962.0,920.0,297.0,342.0,463.0,533.0,495.0,621.0,163.0,191.0,124.0,279.0,193.0,111.0,167.0,114.0,14207.0,401.0,302.0,377.0,188.0,3180.0,1898.0,1573.0,1110.0,504.0,320.0,464.0,448.0,449.0,759.0,499.0,383.0,143.0,222.0,136.0,301.0,201.0,193.0,156.0,3.605195723,45.63915647,54.36084353,66.00684262,47.21407625
840,position6,0,0,1,10,20,41600.0,Woman,False,Caucasian,7.0,9.0,31.0,False,False,Master's Degree,25,16,5,400,39,6493443.0,Oxford,OH,45056,United States,one,17683.0,Public Institution,"31,421","46,513","22,213",37617.0,8.697386794,4.596369255,91.30261321,95.40363075,49.07241173,44.399382,5.25788683,4.80688657,7.006684823,50.656103,735.0,4.8425710969999995,3986.0,98.0,0.0,21.0,0.0,8.0,0.0,0.0,22.0,37.0,8.0,50.0,20.0,72.0,398.0,424.0,357.0,471.0,783.0,468.0,493.0,119.0,72.0,20.0,45.0,13361.0,433.0,593.0,305.0,279.0,2973.0,1345.0,1458.0,962.0,920.0,297.0,342.0,463.0,533.0,495.0,621.0,163.0,191.0,124.0,279.0,193.0,111.0,167.0,114.0,14207.0,401.0,302.0,377.0,188.0,3180.0,1898.0,1573.0,1110.0,504.0,320.0,464.0,448.0,449.0,759.0,499.0,383.0,143.0,222.0,136.0,301.0,201.0,193.0,156.0,3.605195723,45.63915647,54.36084353,66.00684262,47.21407625
839,position22,0,0,2,18,0,46784.0,Woman,False,Caucasian,4.0,10.0,34.0,False,False,Master's Degree,25,16,5,400,39,6493443.0,Oxford,OH,45056,United States,one,17683.0,Public Institution,"31,421","46,513","22,213",37617.0,8.697386794,4.596369255,91.30261321,95.40363075,49.07241173,44.399382,5.25788683,4.80688657,7.006684823,50.656103,735.0,4.8425710969999995,3986.0,98.0,0.0,21.0,0.0,8.0,0.0,0.0,22.0,37.0,8.0,50.0,20.0,72.0,398.0,424.0,357.0,471.0,783.0,468.0,493.0,119.0,72.0,20.0,45.0,13361.0,433.0,593.0,305.0,279.0,2973.0,1345.0,1458.0,962.0,920.0,297.0,342.0,463.0,533.0,495.0,621.0,163.0,191.0,124.0,279.0,193.0,111.0,167.0,114.0,14207.0,401.0,302.0,377.0,188.0,3180.0,1898.0,1573.0,1110.0,504.0,320.0,464.0,448.0,449.0,759.0,499.0,383.0,143.0,222.0,136.0,301.0,201.0,193.0,156.0,3.605195723,45.63915647,54.36084353,66.00684262,47.21407625
849,position6,0,0,1,10,10,30623.0,Man,False,Caucasian,6.0,7.0,32.0,False,False,Bachelor's Degree,25,16,5,400,39,6493443.0,Oxford,OH,45056,United States,one,17683.0,Public Institution,"31,421","46,513","22,213",37617.0,8.697386794,4.596369255,91.30261321,95.40363075,49.07241173,44.399382,5.25788683,4.80688657,7.006684823,50.656103,735.0,4.8425710969999995,3986.0,98.0,0.0,21.0,0.0,8.0,0.0,0.0,22.0,37.0,8.0,50.0,20.0,72.0,398.0,424.0,357.0,471.0,783.0,468.0,493.0,119.0,72.0,20.0,45.0,13361.0,433.0,593.0,305.0,279.0,2973.0,1345.0,1458.0,962.0,920.0,297.0,342.0,463.0,533.0,495.0,621.0,163.0,191.0,124.0,279.0,193.0,111.0,167.0,114.0,14207.0,401.0,302.0,377.0,188.0,3180.0,1898.0,1573.0,1110.0,504.0,320.0,464.0,448.0,449.0,759.0,499.0,383.0,143.0,222.0,136.0,301.0,201.0,193.0,156.0,3.605195723,45.63915647,54.36084353,66.00684262,47.21407625
837,position6,2,0,1,10,27,49630.0,Man,False,Caucasian,7.0,12.0,35.0,False,False,Bachelor's Degree,25,16,5,400,39,6493443.0,Oxford,OH,45056,United States,one,17683.0,Public Institution,"31,421","46,513","22,213",37617.0,8.697386794,4.596369255,91.30261321,95.40363075,49.07241173,44.399382,5.25788683,4.80688657,7.006684823,50.656103,735.0,4.8425710969999995,3986.0,98.0,0.0,21.0,0.0,8.0,0.0,0.0,22.0,37.0,8.0,50.0,20.0,72.0,398.0,424.0,357.0,471.0,783.0,468.0,493.0,119.0,72.0,20.0,45.0,13361.0,433.0,593.0,305.0,279.0,2973.0,1345.0,1458.0,962.0,920.0,297.0,342.0,463.0,533.0,495.0,621.0,163.0,191.0,124.0,279.0,193.0,111.0,167.0,114.0,14207.0,401.0,302.0,377.0,188.0,3180.0,1898.0,1573.0,1110.0,504.0,320.0,464.0,448.0,449.0,759.0,499.0,383.0,143.0,222.0,136.0,301.0,201.0,193.0,156.0,3.605195723,45.63915647,54.36084353,66.00684262,47.21407625
827,position1,3,0,0,130,3,57112.0,Woman,False,Caucasian,6.0,11.0,32.0,False,False,Master's Degree,3,1,0,130,3,679564.0,Ashland,OH,44805,United States,one,5954.0,Private Institution,"43,945","53,971","32,525",44698.0,13.418691399999998,8.640880057,86.58130859999999,91.35911994,23.6213328,22.17885025,7.904621917,4.09084396,7.794798149,26.95069411,668.0,2.437515466,9156.0,256.0,85.0,143.0,18.0,17.0,16.0,51.0,117.0,233.0,270.0,487.0,806.0,658.0,1468.0,1377.0,909.0,543.0,770.0,447.0,207.0,129.0,76.0,53.0,20.0,15389.0,945.0,821.0,1220.0,563.0,645.0,369.0,273.0,634.0,872.0,839.0,922.0,957.0,957.0,1110.0,1091.0,368.0,637.0,225.0,433.0,518.0,439.0,354.0,197.0,16939.0,986.0,941.0,936.0,530.0,839.0,529.0,294.0,612.0,1065.0,868.0,950.0,841.0,986.0,1123.0,1123.0,474.0,551.0,327.0,446.0,704.0,617.0,587.0,610.0,5.9348248329999995,71.41528157,28.58471843,46.65482534,24.36352872
829,position9,0,0,0,43,0,32087.0,Man,False,Caucasian,1.0,3.0,24.0,False,False,Master's Degree,3,1,0,130,3,679564.0,Ashland,OH,44805,United States,one,5954.0,Private Institution,"43,945","53,971","32,525",44698.0,13.418691399999998,8.640880057,86.58130859999999,91.35911994,23.6213328,22.17885025,7.904621917,4.09084396,7.794798149,26.95069411,668.0,2.437515466,9156.0,256.0,85.0,143.0,18.0,17.0,16.0,51.0,117.0,233.0,270.0,487.0,806.0,658.0,1468.0,1377.0,909.0,543.0,770.0,447.0,207.0,129.0,76.0,53.0,20.0,15389.0,945.0,821.0,1220.0,563.0,645.0,369.0,273.0,634.0,872.0,839.0,922.0,957.0,957.0,1110.0,1091.0,368.0,637.0,225.0,433.0,518.0,439.0,354.0,197.0,16939.0,986.0,941.0,936.0,530.0,839.0,529.0,294.0,612.0,1065.0,868.0,950.0,841.0,986.0,1123.0,1123.0,474.0,551.0,327.0,446.0,704.0,617.0,587.0,610.0,5.9348248329999995,71.41528157,28.58471843,46.65482534,24.36352872
828,position19,0,0,0,87,3,32802.0,Woman,False,Caucasian,3.0,4.0,30.0,False,False,Master's Degree,3,1,0,130,3,679564.0,Ashland,OH,44805,United States,one,5954.0,Private Institution,"43,945","53,971","32,525",44698.0,13.418691399999998,8.640880057,86.58130859999999,91.35911994,23.6213328,22.17885025,7.904621917,4.09084396,7.794798149,26.95069411,668.0,2.437515466,9156.0,256.0,85.0,143.0,18.0,17.0,16.0,51.0,117.0,233.0,270.0,487.0,806.0,658.0,1468.0,1377.0,909.0,543.0,770.0,447.0,207.0,129.0,76.0,53.0,20.0,15389.0,945.0,821.0,1220.0,563.0,645.0,369.0,273.0,634.0,872.0,839.0,922.0,957.0,957.0,1110.0,1091.0,368.0,637.0,225.0,433.0,518.0,439.0,354.0,197.0,16939.0,986.0,941.0,936.0,530.0,839.0,529.0,294.0,612.0,1065.0,868.0,950.0,841.0,986.0,1123.0,1123.0,474.0,551.0,327.0,446.0,704.0,617.0,587.0,610.0,5.9348248329999995,71.41528157,28.58471843,46.65482534,24.36352872
826,position4,0,0,0,31,0,66291.0,Man,False,Caucasian,18.0,18.0,46.0,False,False,Bachelor's Degree,5,1,4,150,15,1649953.0,Youngstown,OH,44555,United States,one,13760.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,position15,0,2,2,64,0,55088.0,Woman,False,Caucasian,7.0,10.0,38.0,False,False,Bachelor's Degree,5,1,4,150,15,1649953.0,Youngstown,OH,44555,United States,one,13760.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,position9,0,0,0,19,2,53230.0,Man,False,Caucasian,10.0,10.0,50.0,False,False,Bachelor's Degree,5,1,4,150,15,1649953.0,Youngstown,OH,44555,United States,one,13760.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,position1,6,2,4,150,15,74256.0,Woman,False,Caucasian,3.0,14.0,38.0,False,False,Master's Degree,5,1,4,150,15,1649953.0,Youngstown,OH,44555,United States,one,13760.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,position6,0,0,2,36,13,39607.0,Man,False,Caucasian,2.0,2.0,32.0,False,False,Master's Degree,5,1,4,150,15,1649953.0,Youngstown,OH,44555,United States,one,13760.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,position22,2,3,2,0,0,58923.0,Man,False,Caucasian,20.0,30.0,54.0,False,False,Bachelor's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,position20,1,0,0,15,0,41481.0,Man,False,Caucasian,1.0,5.0,33.0,False,False,Master's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,position7,0,0,0,1,15,34552.0,Woman,False,Caucasian,1.0,1.0,49.0,False,False,Bachelor's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,position22,0,0,1,20,9,37746.0,Woman,False,Other,7.0,30.0,53.0,False,False,No College Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,position1,15,20,3,6,0,91167.0,Woman,False,Caucasian,8.0,,65.0,False,False,Master's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,position3,8,1,3,0,0,68835.0,Woman,False,Caucasian,8.0,,44.0,False,False,Master's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,position11,1,0,0,50,0,48031.0,Man,False,Caucasian,11.0,18.0,43.0,False,False,Master's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,position6,0,0,0,10,2,43333.0,Man,False,Caucasian,10.0,10.0,44.0,False,False,Bachelor's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,position20,0,0,0,8,0,33171.0,Man,False,Caucasian,,,32.0,False,False,Master's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,position4,0,1,0,35,0,38784.0,Man,False,Caucasian,2.0,4.0,29.0,False,False,Master's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,position22,0,0,1,15,0,29580.0,Man,False,Caucasian,4.0,7.0,34.0,False,False,Bachelor's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,position15,0,10,0,0,0,52845.0,Man,False,Caucasian,2.0,2.0,53.0,False,False,Bachelor's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,position17,0,0,1,65,0,52630.0,Woman,False,African American,14.0,20.0,41.0,False,False,Master's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,position16,0,0,0,25,0,38787.0,Woman,False,Caucasian,2.0,6.0,26.0,False,False,Master's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,position5,0,0,1,8,0,43016.0,Woman,False,Caucasian,2.0,2.0,26.0,False,False,Bachelor's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,position14,0,0,0,1,0,47981.0,Man,False,Other,1.0,2.0,32.0,False,False,Master's Degree,16,20,3,220,24,7794885.0,Kent,OH,44242,United States,one,28602.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,position20,0,0,0,20,0,40000.0,Woman,False,Caucasian,1.0,1.0,24.0,False,False,Master's Degree,51,2,14,700,17,,Columbus,OH,43210,United States,one,56387.0,Public Institution,"9,147","12,872","9,728",17625.0,5.734767025,5.2380952380000005,94.26523297,94.76190476,84.94623656,85.23809524,7.708741321000001,4.544475555,24.45414847,100.0,702.0,8.201438849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5701.0,71.0,5.0,5.0,10.0,3935.0,1010.0,203.0,183.0,136.0,70.0,14.0,19.0,0.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4724.0,51.0,21.0,9.0,8.0,3449.0,720.0,187.0,69.0,93.0,64.0,16.0,9.0,3.0,4.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.947209,23.14077398,76.85922602,74.67248908,40.17467249
